Tension_Pa_m,Radius_m,Depth_Ratio,B_Parameter,Eigenvalue_X,Frequency_Hz,Mode_Number
1000,0.05,0.75,14,24.3544566110858,2451.48122493773,8
1000,0.05,0.75,14,27.4948516278491,2767.58843871883,9
1000,0.05,0.75,14,30.6355950192658,3083.73071934359,10
1000,0.05,1,10.5,3.52811035272649,355.134028540817,1
1000,0.05,1,10.5,5.68532194611458,572.275548216591,2
1000,0.05,1,10.5,8.69078920510509,874.801146518241,3
1000,0.05,1,10.5,11.8053294503618,1188.30585974121,4
1000,0.05,1,10.5,14.9375279011897,1503.58802011134,5
1000,0.05,1,10.5,18.0747380140218,1819.37464648148,6
1000,0.05,1,10.5,21.2138887295705,2135.35661086308,7
1000,0.05,1,10.5,24.3539515069,2451.43038194633,8
1000,0.05,1,10.5,27.4945037169763,2767.55341855861,9
1000,0.05,1,10.5,30.6353451067306,3083.70556354161,10
1000,0.1,0.1,210,5.08137378950481,255.741539234169,1
